Local time,Open,High,Low,Close,Volume
15.11.2024 22:30:00.000 GMT+0530,1.05514,1.05602,1.05474,1.05489,17737.2695
15.11.2024 23:30:00.000 GMT+0530,1.05490,1.05549,1.05388,1.05516,12880.1201
16.11.2024 00:30:00.000 GMT+0530,1.05517,1.05524,1.05362,1.05374,11506.5303
16.11.2024 01:30:00.000 GMT+0530,1.05375,1.05380,1.05166,1.05278,13372.5996
16.11.2024 02:30:00.000 GMT+0530,1.05278,1.05438,1.05229,1.05438,7152.9902
18.11.2024 03:30:00.000 GMT+0530,1.05332,1.05379,1.05314,1.05351,1825.27
18.11.2024 04:30:00.000 GMT+0530,1.05348,1.05391,1.05330,1.05365,4242.6499
18.11.2024 05:30:00.000 GMT+0530,1.05364,1.05501,1.05333,1.05489,6196.2598
18.11.2024 06:30:00.000 GMT+0530,1.05489,1.05507,1.05388,1.05423,9515.25
18.11.2024 07:30:00.000 GMT+0530,1.05424,1.05466,1.05381,1.05416,8676.8203
18.11.2024 08:30:00.000 GMT+0530,1.05416,1.05449,1.05305,1.05342,6213.3301
18.11.2024 09:30:00.000 GMT+0530,1.05342,1.05426,1.05336,1.05409,3924.03
18.11.2024 10:30:00.000 GMT+0530,1.05407,1.05443,1.05356,1.05383,5281.8101
18.11.2024 11:30:00.000 GMT+0530,1.05382,1.05477,1.05364,1.05429,6355.1499
18.11.2024 12:30:00.000 GMT+0530,1.05429,1.05485,1.05383,1.05474,7125.4399
18.11.2024 13:30:00.000 GMT+0530,1.05473,1.05563,1.05419,1.05471,14655.0098
18.11.2024 14:30:00.000 GMT+0530,1.05471,1.05714,1.05434,1.05664,15381.3799
18.11.2024 15:30:00.000 GMT+0530,1.05662,1.05674,1.05459,1.05483,11351.3096
18.11.2024 16:30:00.000 GMT+0530,1.05482,1.05482,1.05326,1.05424,15050.8604
18.11.2024 17:30:00.000 GMT+0530,1.05426,1.05489,1.05349,1.05473,13877.2695
18.11.2024 18:30:00.000 GMT+0530,1.05473,1.05688,1.05456,1.05679,20098.7695
18.11.2024 19:30:00.000 GMT+0530,1.05680,1.05747,1.05608,1.05687,14676.8398
18.11.2024 20:30:00.000 GMT+0530,1.05687,1.05755,1.05607,1.05737,15607.7197
18.11.2024 21:30:00.000 GMT+0530,1.05737,1.05860,1.05653,1.05860,13833.5596
18.11.2024 22:30:00.000 GMT+0530,1.05861,1.05927,1.05801,1.05912,13901.8604
18.11.2024 23:30:00.000 GMT+0530,1.05911,1.05980,1.05874,1.05973,10830.4199
19.11.2024 00:30:00.000 GMT+0530,1.05974,1.06073,1.05889,1.05910,11852.0303
19.11.2024 01:30:00.000 GMT+0530,1.05909,1.05965,1.05893,1.05927,5470.6899
19.11.2024 02:30:00.000 GMT+0530,1.05926,1.06006,1.05907,1.05992,3472.6299
19.11.2024 03:30:00.000 GMT+0530,1.05993,1.06036,1.05978,1.05992,788.23
19.11.2024 04:30:00.000 GMT+0530,1.05992,1.05993,1.05934,1.05947,3615.8201
19.11.2024 05:30:00.000 GMT+0530,1.05946,1.05947,1.05873,1.05899,6803.0498
19.11.2024 06:30:00.000 GMT+0530,1.05899,1.05962,1.05890,1.05933,9749.1104
19.11.2024 07:30:00.000 GMT+0530,1.05933,1.05966,1.05890,1.05920,12631.8496
19.11.2024 08:30:00.000 GMT+0530,1.05919,1.06010,1.05917,1.05969,8063.1499
19.11.2024 09:30:00.000 GMT+0530,1.05970,1.06009,1.05866,1.05872,8653.6699
19.11.2024 10:30:00.000 GMT+0530,1.05871,1.05887,1.05828,1.05837,9922.3896
19.11.2024 11:30:00.000 GMT+0530,1.05837,1.05964,1.05834,1.05929,7036.79
19.11.2024 12:30:00.000 GMT+0530,1.05929,1.05951,1.05745,1.05777,13355.1104
19.11.2024 13:30:00.000 GMT+0530,1.05776,1.05883,1.05629,1.05719,36697.3984
19.11.2024 14:30:00.000 GMT+0530,1.05718,1.05782,1.05236,1.05500,43268.4609
19.11.2024 15:30:00.000 GMT+0530,1.05500,1.05693,1.05437,1.05612,20923.0098
19.11.2024 16:30:00.000 GMT+0530,1.05612,1.05649,1.05496,1.05621,11701.5703
19.11.2024 17:30:00.000 GMT+0530,1.05621,1.05724,1.05597,1.05722,13220.75
19.11.2024 18:30:00.000 GMT+0530,1.05723,1.05976,1.05719,1.05769,24353.4102
19.11.2024 19:30:00.000 GMT+0530,1.05770,1.05958,1.05701,1.05727,33304.6016
19.11.2024 20:30:00.000 GMT+0530,1.05729,1.06011,1.05657,1.05868,28037.6699
19.11.2024 21:30:00.000 GMT+0530,1.05868,1.05929,1.05710,1.05778,18576.8496
19.11.2024 22:30:00.000 GMT+0530,1.05777,1.05891,1.05767,1.05805,11729.6299
19.11.2024 23:30:00.000 GMT+0530,1.05803,1.05903,1.05712,1.05900,14206.2197
20.11.2024 00:30:00.000 GMT+0530,1.05901,1.05954,1.05838,1.05938,12093.6797
20.11.2024 01:30:00.000 GMT+0530,1.05938,1.05981,1.05915,1.05938,13084.1299
20.11.2024 02:30:00.000 GMT+0530,1.05936,1.05977,1.05930,1.05954,5247.3301
20.11.2024 03:30:00.000 GMT+0530,1.05974,1.05990,1.05933,1.05964,2673.7
20.11.2024 04:30:00.000 GMT+0530,1.05964,1.06082,1.05957,1.06073,5211.75
20.11.2024 05:30:00.000 GMT+0530,1.06072,1.06099,1.05992,1.05995,4830.9902
20.11.2024 06:30:00.000 GMT+0530,1.05995,1.06041,1.05961,1.06002,7543.48
20.11.2024 07:30:00.000 GMT+0530,1.06003,1.06037,1.05957,1.05959,7487.2998
20.11.2024 08:30:00.000 GMT+0530,1.05961,1.05990,1.05886,1.05899,5000.9399
20.11.2024 09:30:00.000 GMT+0530,1.05899,1.05947,1.05879,1.05930,4357.3501
20.11.2024 10:30:00.000 GMT+0530,1.05930,1.05944,1.05868,1.05872,4720.7202
20.11.2024 11:30:00.000 GMT+0530,1.05871,1.05957,1.05831,1.05876,7685.5298
20.11.2024 12:30:00.000 GMT+0530,1.05876,1.05949,1.05766,1.05785,14306.1299
20.11.2024 13:30:00.000 GMT+0530,1.05785,1.05792,1.05603,1.05646,15390.1104
20.11.2024 14:30:00.000 GMT+0530,1.05644,1.05691,1.05533,1.05557,14284.1201
20.11.2024 15:30:00.000 GMT+0530,1.05556,1.05617,1.05457,1.05490,14905.4004
20.11.2024 16:30:00.000 GMT+0530,1.05489,1.05564,1.05423,1.05546,13342.1299
20.11.2024 17:30:00.000 GMT+0530,1.05546,1.05680,1.05518,1.05586,15579
20.11.2024 18:30:00.000 GMT+0530,1.05587,1.05635,1.05514,1.05568,19341.2402
20.11.2024 19:30:00.000 GMT+0530,1.05566,1.05570,1.05227,1.05250,21530.3691
20.11.2024 20:30:00.000 GMT+0530,1.05253,1.05382,1.05160,1.05217,25344.3496
20.11.2024 21:30:00.000 GMT+0530,1.05217,1.05250,1.05069,1.05203,17720.1094
20.11.2024 22:30:00.000 GMT+0530,1.05202,1.05364,1.05163,1.05322,10807.6201
20.11.2024 23:30:00.000 GMT+0530,1.05322,1.05363,1.05257,1.05361,6884.21
21.11.2024 00:30:00.000 GMT+0530,1.05362,1.05426,1.05362,1.05396,6373.2998
21.11.2024 01:30:00.000 GMT+0530,1.05394,1.05401,1.05364,1.05394,9093.9502
21.11.2024 02:30:00.000 GMT+0530,1.05390,1.05446,1.05381,1.05441,7046.5498
21.11.2024 03:30:00.000 GMT+0530,1.05443,1.05459,1.05420,1.05432,1934.55
21.11.2024 04:30:00.000 GMT+0530,1.05430,1.05461,1.05430,1.05459,1721.21
21.11.2024 05:30:00.000 GMT+0530,1.05459,1.05475,1.05425,1.05458,4528.02
21.11.2024 06:30:00.000 GMT+0530,1.05459,1.05499,1.05452,1.05458,8235.2305
21.11.2024 07:30:00.000 GMT+0530,1.05459,1.05503,1.05459,1.05496,6765.71
21.11.2024 08:30:00.000 GMT+0530,1.05496,1.05534,1.05477,1.05533,5205.3599
21.11.2024 09:30:00.000 GMT+0530,1.05533,1.05550,1.05491,1.05514,5417.4399
21.11.2024 10:30:00.000 GMT+0530,1.05514,1.05516,1.05465,1.05468,4338.4199
21.11.2024 11:30:00.000 GMT+0530,1.05468,1.05547,1.05423,1.05456,7542.2202
21.11.2024 12:30:00.000 GMT+0530,1.05455,1.05475,1.05297,1.05367,17441.0801
21.11.2024 13:30:00.000 GMT+0530,1.05367,1.05434,1.05243,1.05409,15881.0303
21.11.2024 14:30:00.000 GMT+0530,1.05407,1.05409,1.05141,1.05171,17839.4102
21.11.2024 15:30:00.000 GMT+0530,1.05171,1.05286,1.05140,1.05211,11124.8496
21.11.2024 16:30:00.000 GMT+0530,1.05212,1.05314,1.05162,1.05203,9453.1104
21.11.2024 17:30:00.000 GMT+0530,1.05202,1.05359,1.05177,1.05277,12330.1104
21.11.2024 18:30:00.000 GMT+0530,1.05276,1.05394,1.05160,1.05331,21548.8398
21.11.2024 19:30:00.000 GMT+0530,1.05332,1.05357,1.05212,1.05356,25698.7207
21.11.2024 20:30:00.000 GMT+0530,1.05355,1.05448,1.05091,1.05104,25136.6992
21.11.2024 21:30:00.000 GMT+0530,1.05105,1.05149,1.04716,1.04744,41460.9688
21.11.2024 22:30:00.000 GMT+0530,1.04744,1.04880,1.04623,1.04876,19705.9902
21.11.2024 23:30:00.000 GMT+0530,1.04875,1.04895,1.04783,1.04863,9851.4902
22.11.2024 00:30:00.000 GMT+0530,1.04863,1.04874,1.04735,1.04846,9042.3799
22.11.2024 01:30:00.000 GMT+0530,1.04845,1.04870,1.04781,1.04793,6236.3701
22.11.2024 02:30:00.000 GMT+0530,1.04792,1.04809,1.04720,1.04747,4260.6001
22.11.2024 03:30:00.000 GMT+0530,1.04749,1.04799,1.04737,1.04767,752.73
22.11.2024 04:30:00.000 GMT+0530,1.04762,1.04774,1.04679,1.04693,3005.3201
22.11.2024 05:30:00.000 GMT+0530,1.04693,1.04757,1.04666,1.04757,7501.7598
22.11.2024 06:30:00.000 GMT+0530,1.04757,1.04780,1.04695,1.04718,8108.02
22.11.2024 07:30:00.000 GMT+0530,1.04719,1.04734,1.04673,1.04730,5919.96
22.11.2024 08:30:00.000 GMT+0530,1.04731,1.04785,1.04725,1.04752,8828.9004
22.11.2024 09:30:00.000 GMT+0530,1.04751,1.04764,1.04697,1.04748,7717.2798
22.11.2024 10:30:00.000 GMT+0530,1.04748,1.04748,1.04617,1.04649,7716.7402
22.11.2024 11:30:00.000 GMT+0530,1.04648,1.04707,1.04638,1.04695,7940.3599
22.11.2024 12:30:00.000 GMT+0530,1.04695,1.04894,1.04626,1.04863,14368.8398
22.11.2024 13:30:00.000 GMT+0530,1.04862,1.04982,1.04413,1.04439,26475.5996
22.11.2024 14:30:00.000 GMT+0530,1.04442,1.04446,1.03327,1.04021,37744.3984
22.11.2024 15:30:00.000 GMT+0530,1.04022,1.04376,1.03851,1.04300,30394.8008
22.11.2024 16:30:00.000 GMT+0530,1.04299,1.04301,1.04083,1.04169,16848.4199
22.11.2024 17:30:00.000 GMT+0530,1.04169,1.04199,1.03980,1.04075,18761.8105
22.11.2024 18:30:00.000 GMT+0530,1.04078,1.04346,1.04065,1.04297,24731.4902
22.11.2024 19:30:00.000 GMT+0530,1.04298,1.04349,1.04027,1.04048,30100.5
22.11.2024 20:30:00.000 GMT+0530,1.04048,1.04202,1.03953,1.04108,47409.3594
22.11.2024 21:30:00.000 GMT+0530,1.04108,1.04119,1.03923,1.03986,18647.0391
22.11.2024 22:30:00.000 GMT+0530,1.03987,1.04206,1.03984,1.04192,13442.2402
22.11.2024 23:30:00.000 GMT+0530,1.04190,1.04256,1.04150,1.04168,7841.48
23.11.2024 00:30:00.000 GMT+0530,1.04167,1.04190,1.04089,1.04110,7231.2598
23.11.2024 01:30:00.000 GMT+0530,1.04110,1.04177,1.04082,1.04147,6291.3198
23.11.2024 02:30:00.000 GMT+0530,1.04147,1.04269,1.04136,1.04235,5565.6201
25.11.2024 03:30:00.000 GMT+0530,1.04807,1.04844,1.04641,1.04829,5464.9399
25.11.2024 04:30:00.000 GMT+0530,1.04827,1.05014,1.04680,1.04796,15826.3203
25.11.2024 05:30:00.000 GMT+0530,1.04795,1.04851,1.04738,1.04815,16292.4902
25.11.2024 06:30:00.000 GMT+0530,1.04814,1.04901,1.04743,1.04780,17070.1602
25.11.2024 07:30:00.000 GMT+0530,1.04779,1.04896,1.04748,1.04872,9500.1504
25.11.2024 08:30:00.000 GMT+0530,1.04871,1.04884,1.04760,1.04782,7376.3398
25.11.2024 09:30:00.000 GMT+0530,1.04781,1.04813,1.04747,1.04793,5175.1499
25.11.2024 10:30:00.000 GMT+0530,1.04794,1.04833,1.04754,1.04794,6232.27
25.11.2024 11:30:00.000 GMT+0530,1.04794,1.04897,1.04752,1.04837,8941.3096
25.11.2024 12:30:00.000 GMT+0530,1.04836,1.04839,1.04500,1.04506,15519.4102
25.11.2024 13:30:00.000 GMT+0530,1.04506,1.04673,1.04491,1.04658,18246.6191
25.11.2024 14:30:00.000 GMT+0530,1.04656,1.04974,1.04630,1.04897,25275.8301
25.11.2024 15:30:00.000 GMT+0530,1.04895,1.04971,1.04836,1.04862,16637.7402
25.11.2024 16:30:00.000 GMT+0530,1.04862,1.04906,1.04753,1.04796,12979.9404
25.11.2024 17:30:00.000 GMT+0530,1.04796,1.04935,1.04742,1.04888,11746.9404
25.11.2024 18:30:00.000 GMT+0530,1.04889,1.05304,1.04888,1.05287,28318.9707
25.11.2024 19:30:00.000 GMT+0530,1.05287,1.05305,1.05049,1.05081,28267.6895
25.11.2024 20:30:00.000 GMT+0530,1.05082,1.05193,1.04864,1.04886,26118.9492
25.11.2024 21:30:00.000 GMT+0530,1.04885,1.04948,1.04668,1.04778,20311.0098
25.11.2024 22:30:00.000 GMT+0530,1.04778,1.04873,1.04692,1.04862,12711.75
25.11.2024 23:30:00.000 GMT+0530,1.04862,1.05081,1.04859,1.05077,11190.5
26.11.2024 00:30:00.000 GMT+0530,1.05077,1.05108,1.05016,1.05057,6555.3398
26.11.2024 01:30:00.000 GMT+0530,1.05053,1.05095,1.04921,1.04925,11357.5898
26.11.2024 02:30:00.000 GMT+0530,1.04924,1.04974,1.04922,1.04959,6243.5898
26.11.2024 03:30:00.000 GMT+0530,1.04957,1.04979,1.04954,1.04960,1596.24
26.11.2024 04:30:00.000 GMT+0530,1.04960,1.05012,1.04429,1.04439,9676.8896
26.11.2024 05:30:00.000 GMT+0530,1.04440,1.04573,1.04252,1.04352,36411.9688
26.11.2024 06:30:00.000 GMT+0530,1.04349,1.04648,1.04307,1.04543,25591.1699
26.11.2024 07:30:00.000 GMT+0530,1.04544,1.04650,1.04515,1.04610,12620.9102
26.11.2024 08:30:00.000 GMT+0530,1.04610,1.04802,1.04587,1.04783,11479.2402
26.11.2024 09:30:00.000 GMT+0530,1.04782,1.04908,1.04768,1.04798,6915.0298
26.11.2024 10:30:00.000 GMT+0530,1.04797,1.04817,1.04744,1.04755,6205.02
26.11.2024 11:30:00.000 GMT+0530,1.04754,1.04837,1.04744,1.04763,9242.9404
26.11.2024 12:30:00.000 GMT+0530,1.04763,1.04858,1.04723,1.04723,22937.9492
26.11.2024 13:30:00.000 GMT+0530,1.04722,1.04964,1.04702,1.04914,23991.8105
26.11.2024 14:30:00.000 GMT+0530,1.04915,1.05193,1.04912,1.05075,31199.3105
26.11.2024 15:30:00.000 GMT+0530,1.05074,1.05209,1.05058,1.05171,20301.8809
26.11.2024 16:30:00.000 GMT+0530,1.05172,1.05211,1.05053,1.05135,13930.4199
26.11.2024 17:30:00.000 GMT+0530,1.05134,1.05449,1.05103,1.05240,27265.4395
26.11.2024 18:30:00.000 GMT+0530,1.05240,1.05269,1.05001,1.05038,28208.8203
26.11.2024 19:30:00.000 GMT+0530,1.05037,1.05061,1.04900,1.05034,22787.7695
26.11.2024 20:30:00.000 GMT+0530,1.05035,1.05103,1.04787,1.04797,32311.2891
26.11.2024 21:30:00.000 GMT+0530,1.04798,1.04864,1.04638,1.04801,24483.6797
26.11.2024 22:30:00.000 GMT+0530,1.04802,1.04809,1.04645,1.04706,14427.2305
26.11.2024 23:30:00.000 GMT+0530,1.04707,1.04747,1.04573,1.04652,12724.2197
27.11.2024 00:30:00.000 GMT+0530,1.04656,1.04811,1.04583,1.04729,14519.3799
27.11.2024 01:30:00.000 GMT+0530,1.04728,1.04823,1.04718,1.04812,7595.6699
27.11.2024 02:30:00.000 GMT+0530,1.04811,1.04907,1.04810,1.04907,3321.9299
27.11.2024 03:30:00.000 GMT+0530,1.04907,1.04929,1.04854,1.04879,3971.3
27.11.2024 04:30:00.000 GMT+0530,1.04880,1.04924,1.04864,1.04920,3871.8301
27.11.2024 05:30:00.000 GMT+0530,1.04920,1.04968,1.04890,1.04896,10973.3799
27.11.2024 06:30:00.000 GMT+0530,1.04895,1.04931,1.04847,1.04871,19117.5
27.11.2024 07:30:00.000 GMT+0530,1.04870,1.04883,1.04816,1.04857,10260.7402
27.11.2024 08:30:00.000 GMT+0530,1.04857,1.04860,1.04780,1.04831,6241.1099
27.11.2024 09:30:00.000 GMT+0530,1.04830,1.04840,1.04775,1.04788,3960.21
27.11.2024 10:30:00.000 GMT+0530,1.04788,1.04802,1.04745,1.04770,3781.77
27.11.2024 11:30:00.000 GMT+0530,1.04770,1.04864,1.04754,1.04801,7289.4302
27.11.2024 12:30:00.000 GMT+0530,1.04800,1.05055,1.04799,1.04985,15937.7002
27.11.2024 13:30:00.000 GMT+0530,1.04983,1.05406,1.04963,1.05143,33016.6992
27.11.2024 14:30:00.000 GMT+0530,1.05143,1.05187,1.05092,1.05166,19407.3008
27.11.2024 15:30:00.000 GMT+0530,1.05166,1.05306,1.05129,1.05279,15034.5996
27.11.2024 16:30:00.000 GMT+0530,1.05278,1.05308,1.05106,1.05264,11667.0303
27.11.2024 17:30:00.000 GMT+0530,1.05263,1.05380,1.05201,1.05280,13837.6201
27.11.2024 18:30:00.000 GMT+0530,1.05281,1.05739,1.05272,1.05730,25899.8398
27.11.2024 19:30:00.000 GMT+0530,1.05729,1.05789,1.05485,1.05566,23837.4004
27.11.2024 20:30:00.000 GMT+0530,1.05580,1.05800,1.05332,1.05708,29092.8594
27.11.2024 21:30:00.000 GMT+0530,1.05707,1.05849,1.05551,1.05743,27175.3496
27.11.2024 22:30:00.000 GMT+0530,1.05744,1.05878,1.05715,1.05766,12858.29
27.11.2024 23:30:00.000 GMT+0530,1.05766,1.05789,1.05656,1.05664,7464.9502
28.11.2024 00:30:00.000 GMT+0530,1.05664,1.05712,1.05606,1.05630,7599.75
28.11.2024 01:30:00.000 GMT+0530,1.05630,1.05668,1.05596,1.05656,8355.2402
28.11.2024 02:30:00.000 GMT+0530,1.05654,1.05685,1.05629,1.05665,3129.1101
28.11.2024 03:30:00.000 GMT+0530,1.05668,1.05704,1.05652,1.05690,968.138
28.11.2024 04:30:00.000 GMT+0530,1.05681,1.05701,1.05611,1.05622,3035.6101
28.11.2024 05:30:00.000 GMT+0530,1.05624,1.05625,1.05513,1.05521,9035.9902
28.11.2024 06:30:00.000 GMT+0530,1.05520,1.05631,1.05476,1.05575,15857.9404
28.11.2024 07:30:00.000 GMT+0530,1.05575,1.05613,1.05514,1.05573,9501.4902
28.11.2024 08:30:00.000 GMT+0530,1.05571,1.05580,1.05503,1.05525,5502.1201
28.11.2024 09:30:00.000 GMT+0530,1.05525,1.05575,1.05490,1.05550,7042.7598
28.11.2024 10:30:00.000 GMT+0530,1.05550,1.05582,1.05498,1.05502,3368.4399
28.11.2024 11:30:00.000 GMT+0530,1.05501,1.05521,1.05430,1.05486,7507.2002
28.11.2024 12:30:00.000 GMT+0530,1.05486,1.05553,1.05322,1.05418,13626.0996
28.11.2024 13:30:00.000 GMT+0530,1.05415,1.05497,1.05277,1.05446,22383.2695
28.11.2024 14:30:00.000 GMT+0530,1.05445,1.05567,1.05312,1.05322,22635.7109
28.11.2024 15:30:00.000 GMT+0530,1.05321,1.05508,1.05302,1.05508,17227.2695
28.11.2024 16:30:00.000 GMT+0530,1.05509,1.05565,1.05458,1.05501,8176.8301
28.11.2024 17:30:00.000 GMT+0530,1.05501,1.05541,1.05440,1.05455,8333.7598
28.11.2024 18:30:00.000 GMT+0530,1.05451,1.05480,1.05306,1.05341,14511.0098
28.11.2024 19:30:00.000 GMT+0530,1.05342,1.05496,1.05317,1.05495,15545.2803
28.11.2024 20:30:00.000 GMT+0530,1.05495,1.05571,1.05420,1.05527,16331.1201
28.11.2024 21:30:00.000 GMT+0530,1.05527,1.05549,1.05477,1.05541,7620.54
28.11.2024 22:30:00.000 GMT+0530,1.05542,1.05557,1.05507,1.05531,2615.0801
28.11.2024 23:30:00.000 GMT+0530,1.05533,1.05570,1.05524,1.05558,1557.14
29.11.2024 00:30:00.000 GMT+0530,1.05559,1.05570,1.05543,1.05570,1435.74
29.11.2024 01:30:00.000 GMT+0530,1.05569,1.05573,1.05540,1.05547,2055.3601
29.11.2024 02:30:00.000 GMT+0530,1.05549,1.05573,1.05549,1.05573,2725.95
29.11.2024 03:30:00.000 GMT+0530,1.05572,1.05572,1.05526,1.05552,1275.28
29.11.2024 04:30:00.000 GMT+0530,1.05556,1.05624,1.05535,1.05602,4620.1299
29.11.2024 05:30:00.000 GMT+0530,1.05603,1.05719,1.05588,1.05628,8835.1201
29.11.2024 06:30:00.000 GMT+0530,1.05627,1.05750,1.05567,1.05599,19397.3496
29.11.2024 07:30:00.000 GMT+0530,1.05599,1.05741,1.05592,1.05712,9537.71
29.11.2024 08:30:00.000 GMT+0530,1.05713,1.05761,1.05662,1.05740,6638.8999
29.11.2024 09:30:00.000 GMT+0530,1.05739,1.05770,1.05686,1.05701,6083.8701
29.11.2024 10:30:00.000 GMT+0530,1.05701,1.05744,1.05665,1.05681,9628.1504
29.11.2024 11:30:00.000 GMT+0530,1.05678,1.05808,1.05654,1.05806,9748.9297
29.11.2024 12:30:00.000 GMT+0530,1.05806,1.05972,1.05756,1.05798,32007
29.11.2024 13:30:00.000 GMT+0530,1.05798,1.05823,1.05642,1.05703,27063.0996
29.11.2024 14:30:00.000 GMT+0530,1.05704,1.05816,1.05521,1.05581,19699.2598
29.11.2024 15:30:00.000 GMT+0530,1.05579,1.05735,1.05567,1.05649,19285.6191
29.11.2024 16:30:00.000 GMT+0530,1.05649,1.05679,1.05553,1.05628,14199.5498
29.11.2024 17:30:00.000 GMT+0530,1.05628,1.05658,1.05483,1.05646,14558.9902
29.11.2024 18:30:00.000 GMT+0530,1.05646,1.05687,1.05555,1.05631,14732.5996
29.11.2024 19:30:00.000 GMT+0530,1.05632,1.05647,1.05457,1.05535,15147.5195
29.11.2024 20:30:00.000 GMT+0530,1.05533,1.05680,1.05462,1.05614,27600.6504
29.11.2024 21:30:00.000 GMT+0530,1.05615,1.05632,1.05416,1.05467,22590.0098
29.11.2024 22:30:00.000 GMT+0530,1.05466,1.05680,1.05439,1.05676,14230.0498
29.11.2024 23:30:00.000 GMT+0530,1.05676,1.05784,1.05676,1.05755,11774.2695
30.11.2024 00:30:00.000 GMT+0530,1.05756,1.05802,1.05725,1.05799,9292.5303
30.11.2024 01:30:00.000 GMT+0530,1.05799,1.05846,1.05785,1.05829,9932.7598
30.11.2024 02:30:00.000 GMT+0530,1.05829,1.05835,1.05759,1.05800,10517.9102
02.12.2024 03:30:00.000 GMT+0530,1.05779,1.05791,1.05637,1.05660,2419.1299
02.12.2024 04:30:00.000 GMT+0530,1.05660,1.05675,1.05339,1.05443,11355.6797
02.12.2024 05:30:00.000 GMT+0530,1.05442,1.05466,1.05315,1.05364,10994.0801
02.12.2024 06:30:00.000 GMT+0530,1.05363,1.05394,1.05282,1.05307,7884.5098
02.12.2024 07:30:00.000 GMT+0530,1.05307,1.05322,1.05202,1.05255,7309.23
02.12.2024 08:30:00.000 GMT+0530,1.05256,1.05271,1.05203,1.05238,6126.4502
02.12.2024 09:30:00.000 GMT+0530,1.05237,1.05292,1.05191,1.05235,4159.21
02.12.2024 10:30:00.000 GMT+0530,1.05236,1.05285,1.05153,1.05221,6280.3398
02.12.2024 11:30:00.000 GMT+0530,1.05221,1.05362,1.05216,1.05332,9619.8604
02.12.2024 12:30:00.000 GMT+0530,1.05332,1.05374,1.05021,1.05030,16299.4102
02.12.2024 13:30:00.000 GMT+0530,1.05029,1.05126,1.04962,1.05025,18972.3691
02.12.2024 14:30:00.000 GMT+0530,1.05023,1.05193,1.05023,1.05138,14231.3203
02.12.2024 15:30:00.000 GMT+0530,1.05137,1.05241,1.05064,1.05220,14566.2803
02.12.2024 16:30:00.000 GMT+0530,1.05218,1.05290,1.05205,1.05232,10611.1396
02.12.2024 17:30:00.000 GMT+0530,1.05231,1.05383,1.04952,1.05011,15199.9902
02.12.2024 18:30:00.000 GMT+0530,1.05010,1.05144,1.04965,1.05058,20148.7793
02.12.2024 19:30:00.000 GMT+0530,1.05058,1.05149,1.04727,1.04742,24394.3594
02.12.2024 20:30:00.000 GMT+0530,1.04746,1.04812,1.04622,1.04692,36775.1016
02.12.2024 21:30:00.000 GMT+0530,1.04692,1.04979,1.04608,1.04838,25905.6406
02.12.2024 22:30:00.000 GMT+0530,1.04838,1.04991,1.04802,1.04877,15095.7695
02.12.2024 23:30:00.000 GMT+0530,1.04877,1.04933,1.04848,1.04899,7784.46
03.12.2024 00:30:00.000 GMT+0530,1.04898,1.04945,1.04876,1.04905,6787.4702
03.12.2024 01:30:00.000 GMT+0530,1.04904,1.05161,1.04889,1.05002,14856.2197
03.12.2024 02:30:00.000 GMT+0530,1.05001,1.05032,1.04972,1.04985,3009.52
03.12.2024 03:30:00.000 GMT+0530,1.04985,1.05024,1.04954,1.04979,1135.53
03.12.2024 04:30:00.000 GMT+0530,1.04975,1.05019,1.04975,1.05011,2205.6499
03.12.2024 05:30:00.000 GMT+0530,1.05009,1.05017,1.04889,1.04913,4948.1499
03.12.2024 06:30:00.000 GMT+0530,1.04914,1.04973,1.04845,1.04881,11313.1797
03.12.2024 07:30:00.000 GMT+0530,1.04880,1.04923,1.04826,1.04896,9015.21
03.12.2024 08:30:00.000 GMT+0530,1.04894,1.04947,1.04872,1.04906,7860.7598
03.12.2024 09:30:00.000 GMT+0530,1.04905,1.04915,1.04846,1.04856,5097.5098
03.12.2024 10:30:00.000 GMT+0530,1.04856,1.04926,1.04808,1.04917,7402.6201
03.12.2024 11:30:00.000 GMT+0530,1.04917,1.04948,1.04837,1.04881,7233.5
03.12.2024 12:30:00.000 GMT+0530,1.04880,1.05118,1.04865,1.04981,14567.4697
03.12.2024 13:30:00.000 GMT+0530,1.04983,1.05280,1.04974,1.05256,22850.7305
03.12.2024 14:30:00.000 GMT+0530,1.05256,1.05310,1.05165,1.05205,16346.96
03.12.2024 15:30:00.000 GMT+0530,1.05205,1.05300,1.05122,1.05149,13347.3604
03.12.2024 16:30:00.000 GMT+0530,1.05148,1.05276,1.05140,1.05229,12418.2803
03.12.2024 17:30:00.000 GMT+0530,1.05229,1.05246,1.05073,1.05076,13045.5098
03.12.2024 18:30:00.000 GMT+0530,1.05077,1.05270,1.05066,1.05242,18180.2402
03.12.2024 19:30:00.000 GMT+0530,1.05242,1.05291,1.05172,1.05200,23194.6992
03.12.2024 20:30:00.000 GMT+0530,1.05201,1.05201,1.04923,1.05167,33538.5117
03.12.2024 21:30:00.000 GMT+0530,1.05167,1.05197,1.05034,1.05178,20845.5703
03.12.2024 22:30:00.000 GMT+0530,1.05177,1.05304,1.05084,1.05285,14112.5
03.12.2024 23:30:00.000 GMT+0530,1.05283,1.05353,1.05250,1.05279,9215.9297
04.12.2024 00:30:00.000 GMT+0530,1.05278,1.05290,1.05047,1.05047,12893.5596
04.12.2024 01:30:00.000 GMT+0530,1.05046,1.05128,1.05030,1.05092,10026.8301
